a[m],e[prop],i[rad],r[rad],o[rad],t[rad]
7.187221742e+06,5.270390000e-03,1.722990783e+00,2.141175162e+00,3.177843142e-01,5.970724247e+00
7.181714808e+06,5.106850000e-03,1.723334613e+00,2.235703940e+00,2.965576199e-01,5.991647254e+00
7.188663583e+06,5.243150000e-03,1.723079795e+00,2.130811397e+00,4.032059638e-01,5.886122902e+00
7.187659804e+06,5.244580000e-03,1.723109465e+00,2.154090599e+00,3.425470456e-01,5.946191899e+00
7.485188162e+06,3.607480000e-02,1.722381663e+00,2.952390236e+00,3.437862294e-01,5.964996077e+00
7.189911740e+06,7.766060000e-03,1.728677066e+00,2.465586492e+00,2.917015903e+00,3.371726533e+00
7.181220162e+06,5.075030000e-03,1.723612120e+00,2.275399708e+00,3.035406822e-01,5.984713061e+00
7.186374305e+06,5.235880000e-03,1.723144372e+00,2.171107559e+00,3.719558435e-01,5.917065845e+00
7.195348477e+06,1.188080000e-02,1.719669421e+00,4.613306639e-01,4.343949975e+00,1.919066307e+00
7.201980573e+06,1.752350000e-02,1.720720110e+00,1.352090864e+00,5.337199399e+00,1.976761656e+00
7.232677052e+06,1.000310000e-02,1.731480064e+00,2.237203178e+00,2.670374700e+00,4.643675368e+00
7.178633298e+06,8.330960000e-03,1.719440783e+00,8.149919662e-01,5.897025974e+00,6.530620635e-01
7.205873367e+06,2.039860000e-02,1.721512489e+00,1.591836271e+00,1.114900618e+00,5.206695895e+00
7.257611651e+06,1.813112000e-02,1.711806713e+00,4.455788928e+00,4.456691264e+00,1.793346750e+00
7.198359867e+06,1.665810000e-02,1.713038916e+00,1.268402326e+00,5.837208305e+00,9.331263219e-01
7.185125240e+06,4.187540000e-03,1.725727459e+00,2.550236706e+00,5.254837312e-01,5.390274862e-01
7.112220880e+06,1.043718000e-02,1.714510228e+00,1.135635130e+00,7.240515855e-01,5.574939423e+00
7.118574878e+06,3.449700000e-03,1.726240586e+00,3.048814441e+00,3.173104573e+00,3.111949982e+00
7.340350979e+06,2.427590000e-02,1.736651475e+00,3.864270665e+00,2.620868435e+00,5.867252402e+00
7.180562609e+06,3.463670000e-02,1.714477067e+00,4.508187203e+00,3.651408564e+00,4.788438212e+00
7.269150880e+06,7.104700000e-03,1.726404647e+00,7.627019018e-01,5.615474695e+00,6.609666597e-01
7.380405567e+06,2.641240000e-02,1.723067577e+00,2.972908327e+00,1.908430271e+00,5.519816690e+00
7.318092016e+06,1.854429000e-02,1.720732327e+00,2.274080240e+00,5.118059349e+00,1.133235302e+00
7.175100154e+06,2.695500000e-03,1.720046412e+00,1.690344399e+00,2.221196763e+00,6.250027542e+00
7.139472415e+06,5.193250000e-03,1.733070059e+00,1.872595170e+00,4.166235315e+00,2.110132736e+00
7.231403438e+06,6.011030000e-03,1.738274631e+00,2.484151559e+00,1.314836811e+00,7.604696257e-01
7.279603564e+06,2.352053000e-02,1.714054697e+00,4.410410368e+00,4.818656843e+00,1.419872470e+00
7.497309757e+06,3.537840000e-02,1.726992823e+00,5.722760084e-01,1.452277999e+00,4.902895159e+00
7.349221906e+06,1.622230000e-02,1.723547543e+00,4.722899353e+00,5.098403451e+00,1.156858333e+00
7.185273357e+06,5.364100000e-03,1.711754353e+00,1.769957593e+00,3.334311910e-01,5.955299027e+00
6.980393861e+06,1.704840000e-02,1.722577140e+00,2.116494461e+00,4.266668541e+00,1.987724069e+00
7.111740381e+06,3.801800000e-03,1.728446682e+00,4.709865234e+00,2.491831008e+00,4.325854402e+00
6.934770814e+06,1.219243000e-02,1.726830507e+00,1.195163075e+00,2.097856090e+00,4.208652052e+00
7.219716423e+06,6.685750000e-03,1.722886063e+00,1.441689086e+00,5.317974598e+00,1.227671577e+00
7.249192347e+06,6.369440000e-03,1.750497172e+00,5.470586187e+00,1.584729290e+00,4.713224993e+00
6.906990750e+06,1.135400000e-03,1.714724904e+00,1.500726593e+00,5.714565764e+00,1.685422571e+00
7.193560208e+06,5.408500000e-03,1.727830581e+00,5.525576276e+00,3.314167319e+00,5.115832309e+00
7.093656299e+06,8.619000000e-03,1.728298329e+00,4.265294967e+00,2.369898815e+00,3.927465547e+00
7.212191956e+06,1.168867000e-02,1.718081172e+00,5.743894276e+00,4.885872963e+00,1.857524252e+00
7.205159439e+06,4.178600000e-03,1.726151574e+00,1.550152572e+00,2.250057528e+00,4.041700837e+00
7.236988603e+06,1.294865000e-02,1.732356220e+00,3.395258807e-01,4.643855137e+00,1.615520389e+00
